variable,level_1,period,mult,smoothing,flip_count,avg_lag,lag_2020,lag_2022,score
DGS10_6M_CHG,131,24,2.0,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,149,30,1.5,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,152,30,2.0,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,121,18,4.0,ma3,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,65,12,1.5,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,107,18,1.5,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,44,10,1.5,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,55,10,3.5,ma3,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,50,10,2.5,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,47,10,2.0,ma6,29,0.969119579500657,0.0,1.938239159001314,-12.569119579500658
DGS10_6M_CHG,158,30,3.0,ma6,28,1.461892247043364,0.0,2.923784494086728,-12.661892247043365
DGS10_6M_CHG,140,24,3.5,ma6,28,1.461892247043364,0.0,2.923784494086728,-12.661892247043365
DGS10_6M_CHG,108,18,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,48,10,2.5,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,66,12,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,87,15,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,69,12,2.5,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,150,30,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,24,7,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,129,24,2.0,raw,31,0.2628120893561104,0.5256241787122208,0.0,-12.66281208935611
DGS10_6M_CHG,67,12,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,73,12,3.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,57,10,4.0,raw,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,33,7,3.5,raw,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,28,7,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,15,5,4.0,raw,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,75,12,3.5,raw,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,46,10,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,49,10,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,70,12,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,25,7,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,91,15,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,109,18,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,154,30,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,112,18,2.5,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,130,24,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,151,30,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,88,15,2.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,52,10,3.0,ma3,29,1.2155059132720105,1.5111695137976346,0.9198423127463863,-12.815505913272013
DGS10_6M_CHG,16,5,4.0,ma3,27,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.033902759526939
DGS10_6M_CHG,137,24,3.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,110,18,2.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,134,24,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,89,15,2.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,92,15,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,155,30,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,95,15,3.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,71,12,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,8,5,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,11,5,3.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,14,5,3.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,32,7,3.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,116,18,3.0,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,113,18,2.5,ma6,29,1.461892247043364,0.0,2.923784494086728,-13.061892247043366
DGS10_6M_CHG,36,7,4.0,raw,29,1.7247043363994743,2.5295663600525624,0.9198423127463863,-13.324704336399476
DGS10_6M_CHG,7,5,2.5,ma3,29,1.7247043363994743,2.5295663600525624,0.9198423127463863,-13.324704336399476
DGS10_6M_CHG,157,30,3.0,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,94,15,3.0,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,115,18,3.0,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,139,24,3.5,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,136,24,3.0,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,10,5,3.0,ma3,29,1.7247043363994743,2.5295663600525624,0.9198423127463863,-13.324704336399476
DGS10_6M_CHG,31,7,3.0,ma3,29,1.7247043363994743,2.5295663600525624,0.9198423127463863,-13.324704336399476
DGS10_6M_CHG,133,24,2.5,ma3,29,1.7247043363994743,1.5111695137976346,1.938239159001314,-13.324704336399476
DGS10_6M_CHG,26,7,2.0,ma6,31,0.969119579500657,0.0,1.938239159001314,-13.369119579500657
DGS10_6M_CHG,23,7,1.5,ma6,31,0.969119579500657,0.0,1.938239159001314,-13.369119579500657
DGS10_6M_CHG,2,5,1.5,ma6,31,0.969119579500657,0.0,1.938239159001314,-13.369119579500657
DGS10_6M_CHG,5,5,2.0,ma6,31,0.969119579500657,0.0,1.938239159001314,-13.369119579500657
DGS10_6M_CHG,86,15,1.5,ma6,31,0.969119579500657,0.0,1.938239159001314,-13.369119579500657
DGS10_6M_CHG,45,10,2.0,raw,33,0.2628120893561104,0.5256241787122208,0.0,-13.462812089356111
DGS10_6M_CHG,126,24,1.5,raw,33,0.2628120893561104,0.5256241787122208,0.0,-13.462812089356111
DGS10_6M_CHG,6,5,2.5,raw,33,0.2628120893561104,0.5256241787122208,0.0,-13.462812089356111
DGS10_6M_CHG,3,5,2.0,raw,33,0.2628120893561104,0.5256241787122208,0.0,-13.462812089356111
DGS10_6M_CHG,84,15,1.5,raw,33,0.2628120893561104,0.5256241787122208,0.0,-13.462812089356111
DGS10_6M_CHG,17,5,4.0,ma6,29,1.9710906701708277,0.0,3.9421813403416555,-13.571090670170829
DGS10_6M_CHG,64,12,1.5,ma3,31,1.2155059132720105,1.5111695137976346,0.9198423127463863,-13.615505913272012
DGS10_6M_CHG,43,10,1.5,ma3,31,1.2155059132720105,1.5111695137976346,0.9198423127463863,-13.615505913272012
DGS10_6M_CHG,4,5,2.0,ma3,31,1.2155059132720105,1.5111695137976346,0.9198423127463863,-13.615505913272012
DGS10_6M_CHG,106,18,1.5,ma3,31,1.2155059132720105,1.5111695137976346,0.9198423127463863,-13.615505913272012
DGS10_6M_CHG,85,15,1.5,ma3,31,1.2155059132720105,1.5111695137976346,0.9198423127463863,-13.615505913272012
DGS10_6M_CHG,118,18,3.5,ma3,29,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.83390275952694
DGS10_6M_CHG,97,15,3.5,ma3,29,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.83390275952694
DGS10_6M_CHG,76,12,3.5,ma3,29,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.83390275952694
DGS10_6M_CHG,34,7,3.5,ma3,29,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.83390275952694
DGS10_6M_CHG,13,5,3.5,ma3,29,2.2339027595269383,2.5295663600525624,1.938239159001314,-13.83390275952694
DGS10_6M_CHG,147,30,1.5,raw,35,0.2628120893561104,0.5256241787122208,0.0,-14.26281208935611
DGS10_6M_CHG,63,12,1.5,raw,35,0.2628120893561104,0.5256241787122208,0.0,-14.26281208935611
DGS10_6M_CHG,105,18,1.5,raw,35,0.2628120893561104,0.5256241787122208,0.0,-14.26281208935611
DGS10_6M_CHG,127,24,1.5,ma3,33,1.2155059132720105,1.5111695137976346,0.9198423127463863,-14.415505913272012
DGS10_6M_CHG,148,30,1.5,ma3,33,1.2155059132720105,1.5111695137976346,0.9198423127463863,-14.415505913272012
DGS10_6M_CHG,1,5,1.5,ma3,33,1.2155059132720105,1.5111695137976346,0.9198423127463863,-14.415505913272012
DGS10_6M_CHG,0,5,1.5,raw,37,0.2628120893561104,0.5256241787122208,0.0,-15.062812089356111
DGS10_6M_CHG,42,10,1.5,raw,37,0.2628120893561104,0.5256241787122208,0.0,-15.062812089356111
DGS10_6M_CHG,22,7,1.5,ma3,35,1.2155059132720105,1.5111695137976346,0.9198423127463863,-15.215505913272011
DGS10_6M_CHG,21,7,1.5,raw,39,0.2628120893561104,0.5256241787122208,0.0,-15.862812089356112
DXY_3M_CHG,60,10,5.0,raw,7,0.0,0.0,0.0,-2.8000000000000003
DXY_3M_CHG,165,30,5.0,raw,8,0.0,0.0,0.0,-3.2
DXY_3M_CHG,144,24,5.0,raw,8,0.0,0.0,0.0,-3.2
DXY_3M_CHG,123,18,5.0,raw,10,0.0,0.0,0.0,-4.0
DXY_3M_CHG,81,12,5.0,raw,9,1.461892247043364,0.0,2.923784494086728,-5.061892247043364
DXY_3M_CHG,102,15,5.0,raw,9,1.461892247043364,0.0,2.923784494086728,-5.061892247043364
DXY_3M_CHG,162,30,4.0,raw,15,0.0,0.0,0.0,-6.0
DXY_3M_CHG,75,12,3.5,raw,16,0.0,0.0,0.0,-6.4
DXY_3M_CHG,39,7,5.0,raw,11,2.266754270696452,4.533508541392904,0.0,-6.666754270696453
DXY_3M_CHG,99,15,4.0,raw,11,2.266754270696452,4.533508541392904,0.0,-6.666754270696453
DXY_3M_CHG,62,10,5.0,ma6,18,0.0,0.0,0.0,-7.2
DXY_3M_CHG,36,7,4.0,raw,18,0.0,0.0,0.0,-7.2
DXY_3M_CHG,82,12,5.0,ma3,13,2.266754270696452,4.533508541392904,0.0,-7.466754270696452
DXY_3M_CHG,135,24,3.0,raw,19,0.0,0.0,0.0,-7.6000000000000005
DXY_3M_CHG,96,15,3.5,raw,19,0.0,0.0,0.0,-7.6000000000000005
DXY_3M_CHG,78,12,4.0,raw,14,2.266754270696452,4.533508541392904,0.0,-7.866754270696452
DXY_3M_CHG,103,15,5.0,ma3,14,2.266754270696452,4.533508541392904,0.0,-7.866754270696452
DXY_3M_CHG,41,7,5.0,ma6,20,0.0,0.0,0.0,-8.0
DXY_3M_CHG,19,5,5.0,ma3,20,0.0,0.0,0.0,-8.0
DXY_3M_CHG,20,5,5.0,ma6,20,0.0,0.0,0.0,-8.0
DXY_3M_CHG,79,12,4.0,ma3,20,0.0,0.0,0.0,-8.0
DXY_3M_CHG,83,12,5.0,ma6,20,0.0,0.0,0.0,-8.0
DXY_3M_CHG,120,18,4.0,raw,15,2.266754270696452,4.533508541392904,0.0,-8.266754270696453
DXY_3M_CHG,61,10,5.0,ma3,14,2.775952693823916,5.551905387647832,0.0,-8.375952693823915
DXY_3M_CHG,140,24,3.5,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,143,24,4.0,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,156,30,3.0,raw,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,100,15,4.0,ma3,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,139,24,3.5,ma3,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,114,18,3.0,raw,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,122,18,4.0,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,164,30,4.0,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,161,30,3.5,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,104,15,5.0,ma6,21,0.0,0.0,0.0,-8.4
DXY_3M_CHG,57,10,4.0,raw,16,2.266754270696452,4.533508541392904,0.0,-8.666754270696453
DXY_3M_CHG,141,24,4.0,raw,16,2.266754270696452,4.533508541392904,0.0,-8.666754270696453
DXY_3M_CHG,16,5,4.0,ma3,22,0.0,0.0,0.0,-8.8
DXY_3M_CHG,12,5,3.5,raw,22,0.0,0.0,0.0,-8.8
DXY_3M_CHG,37,7,4.0,ma3,22,0.0,0.0,0.0,-8.8
DXY_3M_CHG,33,7,3.5,raw,22,0.0,0.0,0.0,-8.8
DXY_3M_CHG,54,10,3.5,raw,22,0.0,0.0,0.0,-8.8
DXY_3M_CHG,18,5,5.0,raw,17,2.266754270696452,4.533508541392904,0.0,-9.066754270696453
DXY_3M_CHG,124,18,5.0,ma3,16,2.775952693823916,5.551905387647832,0.0,-9.175952693823916
DXY_3M_CHG,98,15,3.5,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,59,10,4.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,80,12,4.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,158,30,3.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,95,15,3.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,137,24,3.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,119,18,3.5,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,116,18,3.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,160,30,3.5,ma3,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,38,7,4.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,35,7,3.5,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,101,15,4.0,ma6,23,0.0,0.0,0.0,-9.200000000000001
DXY_3M_CHG,40,7,5.0,ma3,18,2.266754270696452,4.533508541392904,0.0,-9.466754270696452
DXY_3M_CHG,145,24,5.0,ma3,17,2.775952693823916,5.551905387647832,0.0,-9.575952693823917
DXY_3M_CHG,166,30,5.0,ma3,17,2.775952693823916,5.551905387647832,0.0,-9.575952693823917
DXY_3M_CHG,17,5,4.0,ma6,24,0.0,0.0,0.0,-9.600000000000001
DXY_3M_CHG,146,24,5.0,ma6,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,159,30,3.5,raw,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,125,18,5.0,ma6,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,142,24,4.0,ma3,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,138,24,3.5,raw,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,117,18,3.5,raw,19,2.266754270696452,4.533508541392904,0.0,-9.866754270696452
DXY_3M_CHG,13,5,3.5,ma3,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,9,5,3.0,raw,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,14,5,3.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,56,10,3.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,118,18,3.5,ma3,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,134,24,2.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,74,12,3.0,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,77,12,3.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,55,10,3.5,ma3,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,93,15,3.0,raw,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,92,15,2.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,152,30,2.0,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,97,15,3.5,ma3,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,155,30,2.5,ma6,25,0.0,0.0,0.0,-10.0
DXY_3M_CHG,167,30,5.0,ma6,19,2.775952693823916,5.551905387647832,0.0,-10.375952693823915
DXY_3M_CHG,34,7,3.5,ma3,26,0.0,0.0,0.0,-10.4
DXY_3M_CHG,121,18,4.0,ma3,21,2.266754270696452,4.533508541392904,0.0,-10.666754270696453
DXY_3M_CHG,163,30,4.0,ma3,21,2.266754270696452,4.533508541392904,0.0,-10.666754270696453
DXY_3M_CHG,53,10,3.0,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,50,10,2.5,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,113,18,2.5,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,131,24,2.0,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,157,30,3.0,ma3,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,76,12,3.5,ma3,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,72,12,3.0,raw,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,32,7,3.0,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,11,5,3.0,ma6,27,0.0,0.0,0.0,-10.8
DXY_3M_CHG,15,5,4.0,raw,22,2.266754270696452,4.533508541392904,0.0,-11.066754270696453
DXY_3M_CHG,29,7,2.5,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,30,7,3.0,raw,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,8,5,2.5,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,89,15,2.0,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,86,15,1.5,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,153,30,2.5,raw,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,136,24,3.0,ma3,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,115,18,3.0,ma3,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,68,12,2.0,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,132,24,2.5,raw,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,110,18,2.0,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,65,12,1.5,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,94,15,3.0,ma3,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,47,10,2.0,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,51,10,3.0,raw,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,71,12,2.5,ma6,29,0.0,0.0,0.0,-11.600000000000001
DXY_3M_CHG,58,10,4.0,ma3,24,2.266754270696452,4.533508541392904,0.0,-11.866754270696454
DXY_3M_CHG,2,5,1.5,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,5,5,2.0,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,73,12,3.0,ma3,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,111,18,2.5,raw,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,52,10,3.0,ma3,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,44,10,1.5,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,107,18,1.5,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,26,7,2.0,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,23,7,1.5,ma6,31,0.0,0.0,0.0,-12.4
DXY_3M_CHG,31,7,3.0,ma3,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,133,24,2.5,ma3,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,128,24,1.5,ma6,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,149,30,1.5,ma6,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,112,18,2.5,ma3,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,90,15,2.5,raw,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,48,10,2.5,raw,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,69,12,2.5,raw,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,91,15,2.5,ma3,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,27,7,2.5,raw,33,0.0,0.0,0.0,-13.200000000000001
DXY_3M_CHG,10,5,3.0,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,6,5,2.5,raw,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,7,5,2.5,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,25,7,2.0,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,70,12,2.5,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,154,30,2.5,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,28,7,2.5,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,49,10,2.5,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,151,30,2.0,ma3,35,0.0,0.0,0.0,-14.0
DXY_3M_CHG,67,12,2.0,ma3,39,0.0,0.0,0.0,-15.600000000000001
DXY_3M_CHG,130,24,2.0,ma3,39,0.0,0.0,0.0,-15.600000000000001
DXY_3M_CHG,108,18,2.0,raw,39,0.0,0.0,0.0,-15.600000000000001
DXY_3M_CHG,46,10,2.0,ma3,39,0.0,0.0,0.0,-15.600000000000001
DXY_3M_CHG,4,5,2.0,ma3,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,87,15,2.0,raw,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,129,24,2.0,raw,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,150,30,2.0,raw,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,109,18,2.0,ma3,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,88,15,2.0,ma3,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,43,10,1.5,ma3,41,0.0,0.0,0.0,-16.400000000000002
DXY_3M_CHG,3,5,2.0,raw,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,24,7,2.0,raw,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,106,18,1.5,ma3,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,148,30,1.5,ma3,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,85,15,1.5,ma3,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,66,12,2.0,raw,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,127,24,1.5,ma3,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,64,12,1.5,ma3,43,0.0,0.0,0.0,-17.2
DXY_3M_CHG,45,10,2.0,raw,45,0.0,0.0,0.0,-18.0
DXY_3M_CHG,22,7,1.5,ma3,45,0.0,0.0,0.0,-18.0
DXY_3M_CHG,1,5,1.5,ma3,49,0.0,0.0,0.0,-19.6
DXY_3M_CHG,126,24,1.5,raw,49,0.0,0.0,0.0,-19.6
DXY_3M_CHG,63,12,1.5,raw,51,0.0,0.0,0.0,-20.400000000000002
DXY_3M_CHG,84,15,1.5,raw,51,0.0,0.0,0.0,-20.400000000000002
DXY_3M_CHG,42,10,1.5,raw,51,0.0,0.0,0.0,-20.400000000000002
DXY_3M_CHG,105,18,1.5,raw,51,0.0,0.0,0.0,-20.400000000000002
DXY_3M_CHG,21,7,1.5,raw,53,0.0,0.0,0.0,-21.200000000000003
DXY_3M_CHG,147,30,1.5,raw,53,0.0,0.0,0.0,-21.200000000000003
DXY_3M_CHG,0,5,1.5,raw,55,0.0,0.0,0.0,-22.0
